rn,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0005777,CC,GO:0005777,peroxisome,53/3072,143/19886,2.04365634736618e-10,9.99688563253291e-09,8.03121090894781e-09,MGST1/SYT7/PEX3/ACAA1/FAR2/ISOC1/IDI1/CRAT/HAO1/LONP2/MLYCD/PEX11G/PHYH/DAO/HMGCR/EHHADH/PECR/SCP2/HAO2/HMGCL/MTARC2/HSDL2/ACOT2/EPHX2/CAT/HACL1/RIDA/HSD17B4/BAAT/GRHPR/IDH1/SLC27A2/CCDC33/NUDT7/SOD1/ACSL1/DHRS4/XDH/FNDC5/ACOX1/FABP1/PEX11A/ACOX2/AGXT/PXMP2/ACOT4/PIPOX/SERHL2/NUDT17/DHRS4L2/ECI2/DDO/ACAD11,53
GO:0042579,CC,GO:0042579,microbody,53/3072,143/19886,2.04365634736618e-10,9.99688563253291e-09,8.03121090894781e-09,MGST1/SYT7/PEX3/ACAA1/FAR2/ISOC1/IDI1/CRAT/HAO1/LONP2/MLYCD/PEX11G/PHYH/DAO/HMGCR/EHHADH/PECR/SCP2/HAO2/HMGCL/MTARC2/HSDL2/ACOT2/EPHX2/CAT/HACL1/RIDA/HSD17B4/BAAT/GRHPR/IDH1/SLC27A2/CCDC33/NUDT7/SOD1/ACSL1/DHRS4/XDH/FNDC5/ACOX1/FABP1/PEX11A/ACOX2/AGXT/PXMP2/ACOT4/PIPOX/SERHL2/NUDT17/DHRS4L2/ECI2/DDO/ACAD11,53
GO:0034364,CC,GO:0034364,high-density lipoprotein particle,18/3072,26/19886,1.06970009562042e-09,4.83010735483992e-08,3.88036957763523e-08,PON1/CETP/APOH/APOA5/APOA4/APOC3/APOA1/CLU/APOE/APOC1/SAA4/APOA2/LIPC/APOF/APOM/LCAT/APOC2/HPR,18
GO:0031253,CC,GO:0031253,cell projection membrane,95/3072,352/19886,1.53293516875161e-08,6.4273781718371e-07,5.16357109474226e-07,ITGA3/PROM1/DPEP1/SLC7A9/CD44/ANK1/SH3YL1/USH2A/SLC12A2/PDE4A/CNGB1/FERMT2/FAP/TESC/CDHR5/SLC5A1/FERMT1/GABRE/NDRG4/AQP8/IQCE/CA9/MFSD10/FOLR1/SLC1A2/SCNN1A/UNC5A/ABCG2/HPCA/SLC17A3/LAMP5/TAS2R4/ADORA2A/MCHR1/ATP1B2/EPS8L1/SLC34A1/SLC6A6/RAB25/PDE6B/DAGLA/CD36/SLC9A5/SLC28A2/MTTP/SLC38A4/SLC39A6/SYTL1/SLC7A11/THY1/PROM2/SLC26A2/SLC28A1/ATP2B2/SLC34A2/KCNB1/ACE/PDPN/DHRS3/ADORA1/S100P/HHIP/ADGRV1/GPER1/JCAD/AMN/CA4/TTYH1/TCTN2/PLA2G4F/GPR37L1/GAP43/EVC2/SLC6A19/BBS1/CHRNA7/MUC20/ITLN1/DDN/GABRG3/DRD1/MAPT/SHISA6/SRC/SLC28A3/DPP4/CNGA1/SLC34A3/EPS8L3/DMD/GABBR1/CYS1/SHISA9/AQP1/SSTR3,95
GO:0032994,CC,GO:0032994,protein-lipid complex,21/3072,39/19886,3.16675467619699e-08,1.1501712447227e-06,9.24014556865001e-07,PON1/PEX3/APOB/CETP/APOH/APOA5/APOA4/APOC3/APOA1/CLU/APOE/APOC1/SAA4/APOA2/LIPC/APOF/LPA/APOM/LCAT/APOC2/HPR,21
GO:0034358,CC,GO:0034358,plasma lipoprotein particle,20/3072,36/19886,3.33098997619861e-08,1.1501712447227e-06,9.24014556865001e-07,PON1/APOB/CETP/APOH/APOA5/APOA4/APOC3/APOA1/CLU/APOE/APOC1/SAA4/APOA2/LIPC/APOF/LPA/APOM/LCAT/APOC2/HPR,20
GO:1990777,CC,GO:1990777,lipoprotein particle,20/3072,36/19886,3.33098997619861e-08,1.1501712447227e-06,9.24014556865001e-07,PON1/APOB/CETP/APOH/APOA5/APOA4/APOC3/APOA1/CLU/APOE/APOC1/SAA4/APOA2/LIPC/APOF/LPA/APOM/LCAT/APOC2/HPR,20
GO:0097060,CC,GO:0097060,synaptic membrane,102/3072,393/19886,4.06182940265876e-08,1.32460769964483e-06,1.06415179671996e-06,ITGA3/SYT7/ANK1/LPAR2/SNAP91/ADGRL1/CACNG4/RIMS1/CHRNA3/IGSF9B/DLG3/NRCAM/GABRP/CHRNA4/SYNDIG1/GABRE/SRPX2/CBLN1/SLC6A2/GRIN2D/STX1A/DNM1/APBA1/SLC6A4/CRYAB/NECTIN1/SLC1A2/LIN7A/DBN1/DNAJC6/CHRNB4/KCNJ8/SLITRK3/GRIA3/PRKCG/ADORA2A/UNC13A/SLC6A6/PDLIM4/SLC6A11/SNAP25/EPHB2/DAGLA/ADGRB3/HTR1B/SLC9A5/CHRND/ABHD17C/GAD2/GABBR2/SLC6A3/CACNG8/GRIP2/NLGN4X/CHRNA6/SIGMAR1/ADRA2A/GPM6A/GRIP1/LHFPL4/ATP2B2/SLC6A1/KCNB1/CHRNB2/ADORA1/ABHD6/IL31RA/ADCY1/GPER1/NETO1/HTR3A/PRRT2/GRM5/CHRNA5/NLGN1/SLC30A1/NETO2/KCND3/GPHN/LRFN4/CHRNA7/LRRTM4/RIMS2/GRIN1/CHRM2/DDN/GABRG3/GRID1/GRIN2A/KCND2/DRD1/SORCS2/PCDHB13/ERC2/GABRD/SHISA6/SLC6A9/SRC/DMD/GABBR1/GRID2IP/SHISA9,102
GO:0045211,CC,GO:0045211,postsynaptic membrane,76/3072,275/19886,1.45042108886112e-07,4.3535101694178e-06,3.4974850818599e-06,ITGA3/ANK1/CACNG4/CHRNA3/IGSF9B/DLG3/NRCAM/GABRP/CHRNA4/SYNDIG1/GABRE/CBLN1/GRIN2D/SLC6A4/LIN7A/DBN1/CHRNB4/SLITRK3/GRIA3/ADORA2A/SLC6A6/PDLIM4/SLC6A11/EPHB2/DAGLA/ADGRB3/SLC9A5/CHRND/ABHD17C/GABBR2/SLC6A3/CACNG8/GRIP2/NLGN4X/CHRNA6/SIGMAR1/ADRA2A/GRIP1/LHFPL4/ATP2B2/SLC6A1/KCNB1/CHRNB2/ADORA1/ABHD6/ADCY1/NETO1/HTR3A/PRRT2/GRM5/CHRNA5/NLGN1/SLC30A1/NETO2/KCND3/GPHN/LRFN4/CHRNA7/LRRTM4/GRIN1/CHRM2/DDN/GABRG3/GRID1/GRIN2A/KCND2/DRD1/SORCS2/PCDHB13/GABRD/SHISA6/SLC6A9/DMD/GABBR1/GRID2IP/SHISA9,76
GO:0043025,CC,GO:0043025,neuronal cell body,119/3072,489/19886,1.48330840525308e-07,4.3535101694178e-06,3.4974850818599e-06,MAPK8IP2/CD22/USH2A/KCNQ1/PTPRN/NGFR/SLC12A2/TRPC5/CRMP1/RAP1GAP/MAP2/CHRNA3/KCNN2/APOB/AURKA/TPX2/TGFB2/HDAC6/ITPR3/CPNE6/CHRNA4/PGRMC1/CACNA1F/DRP2/PYCARD/SLC6A2/CALB1/KCNN4/ATP1A3/KCNN1/HPN/EVX1/SEPTIN4/CRYAB/CALCA/SLC38A1/ENO2/PTK7/GHR/UNC5A/SLC8A2/TNN/HPCA/INHA/NRSN2/ADORA2A/SYT5/APOE/ASS1/SLC6A6/PPP1R1B/SERPINF1/SNAP25/EPHB2/SLC38A2/PRPH/SORL1/ANXA3/RTN1/IGF1R/SOD1/SLC6A3/ADCY10/SLC4A10/GRIP2/SRD5A1/CRHBP/CPLX2/SLC22A3/HMCN2/ADRA2A/GPM6A/GFRA1/NRSN1/THY1/UCHL1/PDE1C/GRIP1/KIF5A/ATP2B2/SLC6A1/LRP8/DPYSL5/KCNB1/IGF2BP1/TMPRSS3/S100B/PLXDC1/ADORA1/RET/TMEM100/MAP1A/CTNND2/KCND3/GAP43/SNCG/SEZ6L2/CADM2/SLC17A8/ATOH7/NQO1/CHRM2/DDN/KCND2/SORCS2/RTN4RL1/MAPT/LYPD6/GABRD/DNER/S100A5/FLNA/SRC/CACNA1E/GABBR1/ANG/C4A/TUBB3/SRD5A2,119
GO:0098862,CC,GO:0098862,cluster of actin-based cell projections,51/3072,165/19886,4.22421095669848e-07,1.18076753884857e-05,9.48594741153342e-06,USH1C/SCIN/SLC7A9/USH2A/MYO3B/MYO3A/ITPR3/CDHR5/SLC5A1/AQP8/TRPA1/CALB1/CDH23/MFSD10/FOLR1/ABCG2/SLC17A3/SLC34A1/IDO1/SLC38A2/CD36/CIB2/SLC28A2/ENPEP/MTTP/DCDC2/TMC2/SLC7A11/SLC28A1/SLC34A2/ACE/SLC2A2/ADGRV1/AMN/MYO1A/CA4/SOAT2/DCXR/MYO7B/SLC6A19/ANKS4B/ITLN1/FSCN2/PDZD7/ESPN/FLNA/SLC28A3/SLC34A3/PKHD1L1/AQP1/STRC,51
GO:0005604,CC,GO:0005604,basement membrane,32/3072,90/19886,2.1622573447463e-06,5.76929573348217e-05,4.63488655715953e-05,TNC/USH2A/LAMA3/ENTPD2/LAMC2/COL17A1/APLP1/VTN/COL7A1/LAMA5/SERPINF1/ITGB4/LOXL2/COL4A2/LAMC1/TINAG/FRAS1/COL8A1/LAD1/VWA2/NPNT/COL4A3/ANXA2/COL18A1/EFNA5/COL4A1/AGRN/LAMB3/SMOC1/EGFL6/COL15A1/ANG,32
GO:0005903,CC,GO:0005903,brush border,36/3072,108/19886,2.96530288032004e-06,7.25838779674057e-05,5.83118036929934e-05,USH1C/SCIN/SLC7A9/ITPR3/CDHR5/SLC5A1/AQP8/MFSD10/FOLR1/ABCG2/SLC17A3/SLC34A1/SLC38A2/CD36/SLC28A2/ENPEP/MTTP/SLC7A11/SLC28A1/SLC34A2/ACE/SLC2A2/AMN/MYO1A/CA4/SOAT2/DCXR/MYO7B/SLC6A19/ANKS4B/ITLN1/ESPN/FLNA/SLC28A3/SLC34A3/AQP1,36
GO:0031093,CC,GO:0031093,platelet alpha granule lumen,26/3072,67/19886,2.96765429508984e-06,7.25838779674057e-05,5.83118036929934e-05,IGF1/HGF/TGFB2/KNG1/HRG/QSOX1/CLU/A1BG/PLG/EGF/AHSG/SERPING1/ALDOA/ALB/SERPINF2/FGG/FGA/FGB/A2M/PROS1/F8/SERPINA1/PDGFA/TOR4A/ORM2/ORM1,26
GO:0005796,CC,GO:0005796,Golgi lumen,35/3072,106/19886,5.15263131618064e-06,0.000120983783303922,9.71948980904812e-05,HS3ST1/VCAN/F7/GPC4/MMP11/F9/LHB/VTN/PODXL2/PROC/F10/PROZ/RHBDF2/BCAN/PCSK6/MUC4/WNT3A/MMP14/ACAN/SDC2/MUC13/ZG16/MUC20/GPC5/F2/MUC16/PROS1/MUC6/F8/MUC1/WNT7B/AGRN/PDGFA/MUC12/GPC2,35
GO:0034702,CC,GO:0034702,monoatomic ion channel complex,76/3072,300/19886,5.46857990927996e-06,0.000123463707951821,9.91871983545516e-05,CFTR/KCNG1/KCNQ1/KCNH2/CACNB1/TRPC7/ABCC9/CNGB1/TRPC5/KCNQ2/CACNG4/CHRNA3/DLG3/KCNH4/GABRP/HCN2/CHRNA4/CACNA1F/GABRE/KCNN4/GRIN2D/KCNN1/SCNN1A/CHRNB4/KCNJ8/GRIA3/BEST3/CACNG6/ANO1/CATSPERB/CHRND/HCN4/CACNG8/UNC80/CHRNA6/KCNJ16/C2CD6/MICU3/CACNA2D3/KCNB1/CHRNB2/KCNF1/ABHD6/TRPV6/CACNB2/SCN3B/HTR3A/CACNB3/TTYH1/CLIC3/CHRNA5/KCNG3/KCND3/CATSPER1/CHRNA7/DPP10/GRIN1/SLC17A8/KCNE1/GABRG3/GRIN2A/SCN5A/LRRC55/KCNQ3/KCND2/CLCNKB/CLCNKA/KCNJ11/GABRD/SHISA6/CLDN4/ATP2A1/CACNA1E/CNGA1/SHISA9/PKD1L3,76
GO:0000940,CC,GO:0000940,outer kinetochore,12/3072,20/19886,6.73310103633386e-06,0.0001463103242619,0.000117541513977103,NDC80/CENPF/ZWINT/CCNB1/NUF2/SPC25/SKA1/BUB1B/SPC24/SKA3/PLK1/BUB1,12
GO:0042627,CC,GO:0042627,chylomicron,9/3072,12/19886,6.97902739239048e-06,0.0001463103242619,0.000117541513977103,APOB/APOH/APOA5/APOA4/APOC3/APOE/APOC1/APOA2/APOC2,9
GO:0098982,CC,GO:0098982,GABA-ergic synapse,28/3072,79/19886,9.81565104262885e-06,0.000198682315931832,0.000159615668497195,CBLN4/CALB1/SLITRK3/GAD1/SLC6A6/SLC6A11/GAD2/NLGN4X/ADRA2A/LHFPL4/ATP2B2/SLC6A1/ABHD6/NLGN1/KCND3/GAP43/LRFN4/CTBP2/GABRG3/GRID1/EFNA5/KCND2/DRD1/PCLO/ERC2/GABRD/SLC6A17/GABBR1,28
GO:0031526,CC,GO:0031526,brush border membrane,23/3072,60/19886,1.38365913932947e-05,0.000262002553156903,0.000210485329174738,SLC7A9/CDHR5/SLC5A1/AQP8/MFSD10/FOLR1/ABCG2/SLC17A3/SLC34A1/CD36/SLC28A2/MTTP/SLC7A11/SLC28A1/SLC34A2/ACE/AMN/CA4/SLC6A19/ITLN1/SLC28A3/SLC34A3/AQP1,23
GO:0032589,CC,GO:0032589,neuron projection membrane,23/3072,60/19886,1.38365913932947e-05,0.000262002553156903,0.000210485329174738,ANK1/USH2A/GABRE/SLC1A2/UNC5A/HPCA/LAMP5/ADORA2A/DAGLA/SLC9A5/THY1/ATP2B2/KCNB1/ADORA1/ADGRV1/GPER1/CHRNA7/DDN/GABRG3/MAPT/SHISA6/GABBR1/SHISA9,23
GO:0031091,CC,GO:0031091,platelet alpha granule,30/3072,91/19886,2.45110112743393e-05,0.000449623863063661,0.000361214902990263,IGF1/HGF/TGFB2/KNG1/HRG/QSOX1/CLU/A1BG/PLG/CD36/SERPINE2/EGF/AHSG/SERPING1/ALDOA/ALB/SERPINF2/PCDH7/FGG/FGA/FGB/A2M/PROS1/F8/SERPINA5/SERPINA1/PDGFA/TOR4A/ORM2/ORM1,30
GO:0016328,CC,GO:0016328,lateral plasma membrane,24/3072,67/19886,3.39693818308842e-05,0.00060424324650694,0.000485431676562556,DSG2/SLC12A2/CLDN18/ABCC1/EPCAM/GPSM2/ATP1B2/DSG1/SLC16A3/SLC16A1/KCNB1/VANGL2/ATP1A1/GJB2/MYO1A/MTCL1/SLC22A1/CLDN7/IQGAP3/SCN5A/TACSTD2/CLDN4/SLC6A9/DMD,24
GO:0034774,CC,GO:0034774,secretory granule lumen,77/3072,322/19886,4.20768386571744e-05,0.000709622308805103,0.000570090189804871,LTF/ALOX5/IGF1/HGF/ITIH4/ACAA1/PKM/SPP2/GSTP1/FTL/TF/APOH/UNC13D/TGFB2/PYGL/SERPINA4/PYGB/BPI/OLFM4/PYCARD/SCG3/RARRES2/CDC37L1/ALDOC/CTSC/KNG1/HRG/QSOX1/PADI2/APOA1/TTR/ARG1/CLU/A1BG/CAT/PLG/DBH/C3/CFP/CHI3L1/CHIT1/GRP/TCN1/GGH/IDH1/EGF/AHSG/PLAC8/ALAD/LCN2/SERPING1/ALDOA/CDA/ITIH3/AGL/S100A11/S100A12/ALB/CXCL1/S100P/SERPINF2/LRG1/FGG/FGA/FGB/A2M/ANXA2/PROS1/F8/SERPINA1/PDGFA/TOR4A/ORM2/ORM1/SELENOP/HP/PRSS2,77
GO:0031528,CC,GO:0031528,microvillus membrane,15/3072,33/19886,4.23113812745802e-05,0.000709622308805103,0.000570090189804871,PROM1/DPEP1/CDHR5/CA9/SLC6A6/MTTP/SLC38A4/SYTL1/SLC7A11/PROM2/SLC26A2/PDPN/S100P/AMN/MUC20,15
GO:0034361,CC,GO:0034361,very-low-density lipoprotein particle,11/3072,20/19886,5.06231779711693e-05,0.000799577846651094,0.000642357886308061,APOB/APOH/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/APOA2/APOM/APOC2,11
GO:0034385,CC,GO:0034385,triglyceride-rich plasma lipoprotein particle,11/3072,20/19886,5.06231779711693e-05,0.000799577846651094,0.000642357886308061,APOB/APOH/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/APOA2/APOM/APOC2,11
GO:0098858,CC,GO:0098858,actin-based cell projection,58/3072,227/19886,5.17614278922344e-05,0.000799577846651094,0.000642357886308061,ITGA3/USH1C/PROM1/DPEP1/CD44/USH2A/OSBPL3/MYO3B/MAP2/MYO3A/CDHR5/SPEF1/CALB1/CA9/CDH23/SLC6A6/SNAP25/CIB2/MTTP/SLC38A4/SYTL1/ACTA1/IQGAP2/TMC2/GPM6A/SLC7A11/ENAH/PROM2/SLC26A2/PPP1R9A/IGF2BP1/AQP5/PDPN/S100P/ADGRV1/AMN/MYO1A/TTYH1/DCXR/NLGN1/MYO7B/GAP43/ANKS4B/MUC20/OXTR/ENPP7/FSCN2/PDZD7/ESPN/ARL4C/SRC/PDGFA/DMD/PKHD1L1/STARD10/CD302/STRC/TUBB3,58
GO:0060205,CC,GO:0060205,cytoplasmic vesicle lumen,77/3072,325/19886,5.8568253958438e-05,0.000881527309579566,0.000708193732075039,LTF/ALOX5/IGF1/HGF/ITIH4/ACAA1/PKM/SPP2/GSTP1/FTL/TF/APOH/UNC13D/TGFB2/PYGL/SERPINA4/PYGB/BPI/OLFM4/PYCARD/SCG3/RARRES2/CDC37L1/ALDOC/CTSC/KNG1/HRG/QSOX1/PADI2/APOA1/TTR/ARG1/CLU/A1BG/CAT/PLG/DBH/C3/CFP/CHI3L1/CHIT1/GRP/TCN1/GGH/IDH1/EGF/AHSG/PLAC8/ALAD/LCN2/SERPING1/ALDOA/CDA/ITIH3/AGL/S100A11/S100A12/ALB/CXCL1/S100P/SERPINF2/LRG1/FGG/FGA/FGB/A2M/ANXA2/PROS1/F8/SERPINA1/PDGFA/TOR4A/ORM2/ORM1/SELENOP/HP/PRSS2,77
GO:0099634,CC,GO:0099634,postsynaptic specialization membrane,36/3072,122/19886,6.01861048961705e-05,0.000883231089351302,0.000709562499828537,CACNG4/DLG3/NRCAM/SYNDIG1/GRIN2D/LIN7A/SLITRK3/GRIA3/DAGLA/ADGRB3/CHRND/ABHD17C/CACNG8/NLGN4X/SIGMAR1/ADRA2A/ATP2B2/KCNB1/CHRNB2/ADCY1/NETO1/PRRT2/GRM5/NLGN1/SLC30A1/NETO2/KCND3/GPHN/LRFN4/CHRNA7/GRID1/GRIN2A/KCND2/SORCS2/SHISA6/SHISA9,36
GO:0031983,CC,GO:0031983,vesicle lumen,77/3072,326/19886,6.52704423685863e-05,0.000934481699277077,0.000750735768449979,LTF/ALOX5/IGF1/HGF/ITIH4/ACAA1/PKM/SPP2/GSTP1/FTL/TF/APOH/UNC13D/TGFB2/PYGL/SERPINA4/PYGB/BPI/OLFM4/PYCARD/SCG3/RARRES2/CDC37L1/ALDOC/CTSC/KNG1/HRG/QSOX1/PADI2/APOA1/TTR/ARG1/CLU/A1BG/CAT/PLG/DBH/C3/CFP/CHI3L1/CHIT1/GRP/TCN1/GGH/IDH1/EGF/AHSG/PLAC8/ALAD/LCN2/SERPING1/ALDOA/CDA/ITIH3/AGL/S100A11/S100A12/ALB/CXCL1/S100P/SERPINF2/LRG1/FGG/FGA/FGB/A2M/ANXA2/PROS1/F8/SERPINA1/PDGFA/TOR4A/ORM2/ORM1/SELENOP/HP/PRSS2,77
GO:0005902,CC,GO:0005902,microvillus,30/3072,97/19886,9.3997069444037e-05,0.00131372094675357,0.00105540569200322,USH1C/PROM1/DPEP1/CD44/CDHR5/SPEF1/CA9/SLC6A6/MTTP/SLC38A4/SYTL1/IQGAP2/SLC7A11/PROM2/SLC26A2/AQP5/PDPN/S100P/AMN/MYO1A/DCXR/MYO7B/ANKS4B/MUC20/OXTR/ENPP7/ESPN/PDGFA/STARD10/CD302,30
GO:0098984,CC,GO:0098984,neuron to neuron synapse,83/3072,362/19886,0.000103493939076994,0.0014128126101906,0.00113501308951025,MAPK8IP2/SYT7/HOMER3/NGFR/NCK2/CACNG4/CHRNA3/IGSF9B/DLG3/AURKA/NRCAM/RAPGEF4/SYNDIG1/DRP2/CALB1/ATP1A3/GRIN2D/NCS1/MPDZ/CPEB3/P2RX3/NECTIN1/CALCA/LIN7A/DBN1/SLC30A3/DNAJC6/SLC8A2/SLITRK3/GRIA3/PRKCG/ADORA2A/ATP1B2/C1QL1/EPHB2/DAGLA/ADGRB3/ABHD17C/PAK6/RTN1/CACNG8/GRIP2/IGSF11/NLGN4X/SIGMAR1/ADRA2A/SPOCK1/GRIP1/ATP2B2/SYN2/FAM81A/CABP1/PPP1R9A/RUSC1/ATP1A1/ADORA1/ADCY1/GPER1/NETO1/PRRT2/GRM5/NLGN1/CTNND2/SLC30A1/DLGAP1/SYT9/NETO2/GPHN/GAP43/LRFN4/BNIP3/GRIN1/CHRM2/GRID1/GRIN2A/SORCS2/PCLO/SHISA6/INSYN2A/SLC6A9/DLGAP2/GRID2IP/SHISA9,83
GO:0045121,CC,GO:0045121,membrane raft,68/3072,286/19886,0.000137347725438743,0.00183234351892141,0.00147205217695112,TFPI/ABCB4/CD4/KCNQ1/SCARB1/ADCY2/CHRNA3/LAT2/HDAC6/ERLIN1/SLC6A4/SLC1A2/UNC5A/SLC2A1/ABCG2/ADRA1A/KIF18A/CD36/SULF1/PPP2R1B/MYOF/IGF1R/SLC39A6/TNFRSF11A/PLPP2/SLC6A3/MALL/TRPM8/GASK1A/GJA1/THY1/PROM2/HK1/LRP8/CD1A/CHRNB2/PLPP3/PDPN/ATP1A1/ADCY1/ABCA1/MYO1A/GP2/ADRA1B/CD14/OLR1/CHRNA7/ITLN1/KCNE1/SLC2A4/ANXA2/SCN5A/EFNA5/KCND2/RTN4RL1/MAPT/LYPD6/FYB2/ASAH2/SRC/DPP4/CARD11/DMD/CD177/ARID3C/ADGRG1/FXYD1/CD24,68
GO:0098857,CC,GO:0098857,membrane microdomain,68/3072,287/19886,0.000153273560338358,0.00199936844263592,0.00160623520541718,TFPI/ABCB4/CD4/KCNQ1/SCARB1/ADCY2/CHRNA3/LAT2/HDAC6/ERLIN1/SLC6A4/SLC1A2/UNC5A/SLC2A1/ABCG2/ADRA1A/KIF18A/CD36/SULF1/PPP2R1B/MYOF/IGF1R/SLC39A6/TNFRSF11A/PLPP2/SLC6A3/MALL/TRPM8/GASK1A/GJA1/THY1/PROM2/HK1/LRP8/CD1A/CHRNB2/PLPP3/PDPN/ATP1A1/ADCY1/ABCA1/MYO1A/GP2/ADRA1B/CD14/OLR1/CHRNA7/ITLN1/KCNE1/SLC2A4/ANXA2/SCN5A/EFNA5/KCND2/RTN4RL1/MAPT/LYPD6/FYB2/ASAH2/SRC/DPP4/CARD11/DMD/CD177/ARID3C/ADGRG1/FXYD1/CD24,68
GO:1905286,CC,GO:1905286,serine-type peptidase complex,8/3072,13/19886,0.000198888744802291,0.00253799333041184,0.00203895097646285,CFH/F7/COLEC11/PLAU/FCN3/FCN2/MBL2/COLEC10,8
GO:0009897,CC,GO:0009897,external side of plasma membrane,86/3072,387/19886,0.000241016993259133,0.00301014840517257,0.00241826680806476,ITGA3/CD4/CD22/SPA17/MCAM/GPC4/NRCAM/CHRNA4/FCGRT/CLEC4M/TFR2/CXCL12/FOLR1/SCNN1A/SLC38A1/ULBP1/GHR/LIFR/SLC4A3/ITGB6/LEPR/COLEC11/ABCG2/ENOX1/PLG/CD244/CNTFR/PLAU/IL13RA2/ABCC4/F10/ATP1B2/VTCN1/IL2RA/CD36/STAB2/TLR4/SEMA7A/ENPEP/ASGR1/TNFRSF11A/FCN3/TRPM8/ACKR2/ITGA9/ST14/GFRA1/ADGRA3/THY1/ENPP3/RAET1L/CD1D/CD1A/SCUBE1/ACE/TNFRSF13C/FCN2/IL6R/CHRNB2/AZGP1/ITGA2/IL31RA/ABCA1/MBL2/CA4/GFRA2/ADAM9/PCSK9/GP2/CD14/PKHD1/FGG/FGA/FGB/CHRNA7/CD163/F2/MUC16/SLC2A4/EFNA5/COLEC10/TNFRSF18/PDCD1/SERPINA5/CRLF2/CD302,86
GO:1904724,CC,GO:1904724,tertiary granule lumen,19/3072,55/19886,0.000372105655937364,0.00452823565656744,0.00363785452190839,LTF/PGM1/MMP9/OLFM4/ALDOC/QSOX1/TNFAIP6/CFP/CHIT1/TCN1/GGH/IDH1/ALDOA/CDA/CXCL1/LRG1/ORM1/HBB/HP,19
GO:0099569,CC,GO:0099569,presynaptic cytoskeleton,7/3072,11/19886,0.000386695201389036,0.00452823565656744,0.00363785452190839,RAD51/RIMS1/SEPTIN3/RIMS2/PCLO/ERC2/NEFL,7
GO:1905370,CC,GO:1905370,serine-type endopeptidase complex,7/3072,11/19886,0.000386695201389036,0.00452823565656744,0.00363785452190839,CFH/COLEC11/PLAU/FCN3/FCN2/MBL2/COLEC10,7
GO:0005581,CC,GO:0005581,collagen trimer,26/3072,86/19886,0.000398554217512329,0.00452823565656744,0.00363785452190839,MARCO/COL9A2/COL17A1/COL5A3/COL9A1/COL7A1/COLEC11/COL10A1/C1QL1/COL4A2/FCN3/COL8A1/FCN2/COL26A1/CTHRC1/MBL2/COL4A3/COL22A1/COL18A1/CCBE1/COLEC10/C1QL4/COL4A1/COL25A1/COL15A1/COL6A6,26
GO:0031089,CC,GO:0031089,platelet dense granule lumen,8/3072,14/19886,0.000401138422728291,0.00452823565656744,0.00363785452190839,ITIH4/SPP2/APOH/SERPINA4/RARRES2/CDC37L1/ITIH3/SELENOP,8
GO:0042827,CC,GO:0042827,platelet dense granule,10/3072,21/19886,0.000519342541087429,0.00564544577070964,0.00453538905277131,RAB27B/ITIH4/SPP2/APOH/SERPINA4/RARRES2/CDC37L1/ABCC4/ITIH3/SELENOP,10
GO:0097038,CC,GO:0097038,perinuclear endoplasmic reticulum,10/3072,21/19886,0.000519342541087429,0.00564544577070964,0.00453538905277131,OSBPL7/DGAT2/OSBPL3/NOX4/MOGAT3/CLU/SYT6/PIK3R1/MOGAT2/OSBP2,10
GO:0044298,CC,GO:0044298,cell body membrane,13/3072,32/19886,0.00053135177242153,0.00567097255293524,0.00455589653674346,CD22/SLC12A2/SLC6A2/ATP1A3/UNC5A/HPCA/ATP1B2/SLC6A3/THY1/ATP2B2/KCNB1/CADM2/KCND2,13
GO:0042734,CC,GO:0042734,presynaptic membrane,42/3072,165/19886,0.000569638634982262,0.00597103354883192,0.00479695692616642,ITGA3/SYT7/LPAR2/SNAP91/ADGRL1/RIMS1/SLC6A2/GRIN2D/STX1A/DNM1/APBA1/SLC6A4/NECTIN1/SLC1A2/DNAJC6/KCNJ8/ADORA2A/UNC13A/SLC6A11/SNAP25/EPHB2/HTR1B/GAD2/SLC6A3/CHRNA6/ADRA2A/GPM6A/ATP2B2/SLC6A1/CHRNB2/ADORA1/IL31RA/GPER1/PRRT2/CHRNA7/RIMS2/CHRM2/GRIN2A/DRD1/ERC2/SLC6A9/GABBR1,42
GO:0042383,CC,GO:0042383,sarcolemma,37/3072,141/19886,0.000637752549027118,0.00656773239085822,0.0052763276447673,ANK1/CACNB1/CACNG4/SLC2A1/SLC8A2/STBD1/KCNJ8/RTN2/FLNC/CACNG6/SLC38A2/CIB2/IGF1R/CACNG8/SLC2A5/MLIP/OBSCN/KCNB1/CCDC78/ATP1A1/CACNB2/CACNB3/SLC30A1/KRT19/KCND3/SNTB1/TRIM72/SLC2A4/ANXA2/SCN5A/AHNAK2/KCNJ11/DMD/AQP1/ANXA8L1/ANXA8/FXYD1,37
GO:0030673,CC,GO:0030673,axolemma,8/3072,15/19886,0.00074326931912324,0.00749245153588456,0.00601922045741287,ANK1/SLC1A2/ADORA2A/THY1/ADORA1/CHRNA7/MAPT/GABBR1,8
